ObjectID,NLFID,CTL_BEGIN_NBR,CTL_END_NBR,JURISDICTION,ROUTE_TYPE,ROUTE_NBR,LENGTH_OF_SEGMENT,ODOT_DISTRICT,COUNTY_CD,COUNTY,AADT_TOTAL,AADT_TRUCK,LANES,ROADWAY_WIDTH_NBR,PAVE_TYPE_CODE,PAVE_TYPE_COMPOSITE,PAVE_TYPE__JCP,PREDICTED_PCR_YEAR,PREDICTED_PCR_NBR,PCR_DIRECTION_TO_USE,ACTUAL_PCR_YEAR,ACTUAL_PCR_DOWN,ACTUAL_PCR_NBR,ACTUAL_PCR_UP,PROJECT_ACTIVITY,PROJECT_YEAR,PID,PROJECT_1_ACTIVITY,PROJECT_1_COST,PROJECT_1_YEAR,PROJECT_2_ACTIVITY,PROJECT_2_COST,PROJECT_2_YEAR,PROJECT_3_ACTIVITY,PROJECT_3_COST,PROJECT_3_YEAR,PAVE_TYPE,BASE_FAILURE,BASE_FAILURE_VALUE,BLEEDING,BLEEDING_VALUE,BLOCK_TRANS_CRK,BLOCK_TRANS_CRK_VALUE,BRICK_DETERIORATION,BRICK_DETER_VALUE,CORNER_BREAK,CORNER_BREAK_VALUE,CORRUGATION,CORRUGATION_VALUE,CROWN,CROWN_VALUE,CRACK_SEAL_DEFICIENCY,CRACK_SEAL_DEF_VALUE,DISCOLORATION,DISCOLORATION_VALUE,DRAINAGE,DRAINAGE_VALUE,DUST,DUST_VALUE,EDGE_CRACKING,EDGE_CRACKING_VALUE,FAULTING,FAULTING_VALUE,GRAVEL_LAYER,GRAVEL_LAYER_VALUE,JOINT_REF_CRK,JOINT_REF_CRK_VALUE,JOINT_SLT_DMG,JOINT_SLT_DMG_VALUE,JOINT_EROSION,JOINT_EROSION_VALUE,JOINT_SPALLING,JOINT_SPALLING_VALUE,LONGITUDINAL_JOINT_CRACKING,LONG_JOINT_CRK_VALUE,LONG_JOINT_SPAL,LONG_JOINT_SPAL_VALUE,LONGITUDINAL_CRACKING,LONG_CRACKING_VALUE,LOOSE_AGGREGATE,LOOSE_AGGREGATE_VALUE,MAP_CRACKING,MAP_CRACKING_VALUE,INTER_TRANS_CRK,INTER_TRANS_CRK_VALUE,PATCHING,PATCHING_VALUE,POPOUT,POPOUT_VALUE,POTHOLE,POTHOLE_VALUE,PRESSURE_DAMAGE,PRESSURE_DAMAGE_VALUE,PUMPING,PUMPING_VALUE,PUNCHOUT,PUNCHOUT_VALUE,RANDOM_CRACKING,RANDOM_CRACKING_VALUE,RAVELING,RAVELING_VALUE,RUTTING,RUTTING_VALUE,SURF_DIS_OR_DEBOND,SURF_DIS_OR_DEBOND_VALUE,SETTLEMENT,SETTLEMENT_VALUE,SHATTERED_SLAB,SHATTERED_SLAB_VALUE,SPALLING,SPALLING_VALUE,SURFACE_DETERIORATION,SURFACE_DETER_VALUE,TRANSVERSE_CRK,TRANSVERSE_CRK_VALUE,TRANS_CRK_PL_CONC,TRANS_CRK_PL_CONC_VALUE,TRANS_CRK_RF_CONC,TRANS_CRK_RF_CONC_VALUE,THERMAL_CRACKING,THERMAL_CRACKING_VALUE,TRANS_CRK_UJ_BASE,TRANS_CK_UJ_BASE_VALUE,WASHBOARD,WASHBOARD_VALUE,WHEEL_TRACK_CRK,WHEEL_TRACK_CRK_VALUE,DIVIDED_HWY,ACCESS_CONTROL,URBAN_AREA_CODE,BASE_TYPE,FUNCTIONAL_CLASS,HPMS_SAMPLE_ID,MAINTENANCE_AUTHORITY,NHS,PRIORITY_SYSTEM,SURFACE_TYPE,SURFACE_WIDTH,ESAL_TOTAL,LEFT_MUNI_NAME,RIGHT_MUNI_NAME,LEFT_TWP_NAME,RIGHT_TWP_NAME,created_user,created_date,last_edited_user,last_edited_date,Shape.STLength()
3273198,SASDSR00089**C,3.629,4.576,S,SR,00089,0.947,03,ASD,ASHLAND,1696,206,2,26,3,?,?,2018,88,UP,2018,-1,89,89,38,2016,110134,25,309271.7,2025,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,LE,4,NA,NA,NA,NA,NA,0,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,L,5,NA,NA,NA,G,G,22,67224,NA,NA,MOHICAN,MOHICAN,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,2017.209646
3273199,SALLIR00075**C,22.717,23.12,S,IR,00075,0.403,01,ALL,ALLEN,31433,9965,4,76,4,J,?,2018,79,UP,2018,80,79,79,60,2010,94214,60,6529039.83,2020,Nul,0,0,Nul,0,0,COMP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,3,NA,NA,NA,NA,LF,1.28,NA,0,NA,NA,NA,NA,LO,1,NA,0,NA,0,NA,NA,LE,3,LO,1.8,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Y,1,99999,P,1,000075022130,NA,N,P,G,48,NA,BLUFFTON,BLUFFTON,NA,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,858.225359
3273200,SALLSR00696**C,1.113,1.12,S,SR,00696,0.007,01,ALL,ALLEN,12956,6448,4,51,2,?,P,2023,71,UP,2018,-1,82,82,Nul,0,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,JTCP,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,LF,3.2,NA,NA,LO,1.2,NA,0,NA,NA,NA,NA,NA,NA,LO,2,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,MO,4.2,NA,0,NA,NA,NA,NA,MO,4.2,NA,NA,MO,7.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,N,2,99999,L,5,NA,NA,NA,G,G,48,NA,NA,NA,RICHLAND,RICHLAND,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,14.869497
3273201,SASDSR00039**C,9.7,9.707,S,SR,00039,0.007,03,ASD,ASHLAND,4239,158,2,28,4,J,?,2021,84,UP,2018,-1,92,92,60,2016,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,COMP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,F,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.4,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,LE,3,LF,2.4,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,N,3,99999,R,4,NA,NA,NA,G,G,28,72088,LOUDONVILLE,LOUDONVILLE,NA,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,14.778442
3273202,SASDIR00071**C,7.555,7.629,S,IR,00071,0.074,03,ASD,ASHLAND,51538,10460,6,112,3,?,?,2022,88,UP,2018,99,99,99,38,2018,87720,38,3238214.03,2018,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Y,1,99703,L,1,NA,NA,N,P,G,72,1887179,ASHLAND,ASHLAND,NA,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,157.53867
3273203,SALLSR00103**C,1.5,1.591,S,SR,00103,0.091,01,ALL,ALLEN,5061,142,2,25,3,?,?,2020,94,UP,2018,-1,78,78,60,2010,98471,50,30445.48,2019,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,T,5,NA,NA,NA,G,G,22,NA,BLUFFTON,BLUFFTON,NA,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,193.332845
3273204,SALLSR00081**C,20.696,21.204,S,SR,00081,0.508,01,ALL,ALLEN,4966,509,2,42,3,?,?,2019,89,UP,2018,-1,92,92,60,2015,NA,25,352937.32,2021,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LF,2.4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,49852,L,4,NA,NA,NA,G,G,22,NA,NA,NA,BATH,BATH,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,1077.995511
3273205,SADASR00781**C,1.557,1.678,S,SR,00781,0.121,09,ADA,ADAMS,196,36,2,22,3,?,?,2021,79,UP,2018,-1,85,85,60,2007,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,FLEX,NA,NA,NA,0,LO,2,NA,NA,NA,NA,NA,0,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,LE,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LE,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,LF,4.2,N,3,99999,L,6,NA,NA,NA,G,G,19,NA,NA,NA,MEIGS,MEIGS,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,250.497135
3273206,SASDSR00089**C,15.039,15.101,S,SR,00089,0.062,03,ASD,ASHLAND,2527,360,2,29,4,J,?,2018,89,UP,2018,-1,89,89,60,2016,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,COMP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.2,NA,NA,NA,NA,LF,1.28,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,LF,2.4,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,N,3,99999,I,5,NA,NA,NA,G,G,20,156492,POLK,POLK,NA,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,131.947626
3273207,SALLSR00065**C,13.043,13.382,S,SR,00065,0.339,01,ALL,ALLEN,4823,412,2,33,3,?,?,2022,87,UP,2018,-1,86,86,60,2013,NA,25,167507.73,2020,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,LE,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,1,49852,I,3,NA,NA,NA,G,G,20,NA,NA,NA,MONROE,MONROE,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,722.226629
3273208,SALLUS00030**C,13.3,13.304,S,US,00030,0.004,01,ALL,ALLEN,11767,5091,4,77,4,J,?,2021,80,UP,2018,89,89,89,60,2012,94251,38,1682900.98,2022,Nul,0,0,Nul,0,0,COMP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,F,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.2,NA,NA,NA,NA,LE,1.6,NA,0,NA,NA,NA,NA,LO,1,NA,0,NA,0,NA,NA,LE,3,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Y,1,49852,P,3,NA,NA,N,P,G,48,NA,NA,NA,MONROE,MONROE,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,8.488143
3273209,SASDSR00060**C,1.47,1.474,S,SR,00060,0.004,03,ASD,ASHLAND,4094,463,2,20,3,?,?,2018,78,UP,2018,-1,78,78,38,2015,101438,30,208295.43,2021,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,LF,2.8,NA,NA,NA,NA,NA,0,NA,NA,E,5,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LF,2.4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,2.8,NA,NA,NA,NA,LF,4.2,N,3,99999,N,4,000060000980,NA,NA,G,G,20,123130,NA,LOUDONVILLE,GREEN,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,8.504006
3273210,SALLIR00075**C,18.07,18.24,S,IR,00075,0.17,01,ALL,ALLEN,31433,9965,4,76,4,J,?,2019,66,UP,2018,73,69,69,60,2010,94214,60,709096.54,2020,Nul,0,0,Nul,0,0,COMP,NA,NA,NA,0,NA,NA,NA,NA,LE,4,NA,0,NA,NA,F,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,3,NA,NA,NA,NA,LO,0.64,ME,3,NA,NA,NA,NA,LO,1,O,3,NA,0,NA,NA,LE,3,LO,1.8,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Y,1,99999,P,1,NA,NA,N,P,G,48,NA,NA,NA,RICHLAND,RICHLAND,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,361.898049
3273211,SALLSR00309**C,22.53,25.19,S,SR,00309,2.66,01,ALL,ALLEN,4856,284,2,40,3,?,?,2018,68,UP,2018,-1,68,68,50,2003,105524,50,457586.87,2019,Nul,0,0,Nul,0,0,FLEX,NA,NA,MO,2.4,MF,4.9,NA,NA,NA,NA,NA,0,NA,NA,E,5,NA,NA,NA,NA,NA,NA,MF,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,MF,4.8,LE,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,LO,3,N,3,99999,L,4,NA,NA,NA,G,G,24,NA,NA,NA,JACKSON,AUGLAIZE,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,5640.966806
3273212,SASDSR00058**C,8.067,9.13,S,SR,00058,1.063,03,ASD,ASHLAND,3691,490,2,26,3,?,?,2022,83,UP,2018,-1,55,55,60,2007,96318,60,1027747.31,2019,30,1191440.81,2024,Nul,0,0,FLEX,NA,NA,NA,0,LO,2,NA,NA,NA,NA,NA,0,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,L,4,000058007090,NA,NA,G,G,22,50529,NA,NA,ORANGE,ORANGE,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,2267.47338
3273213,SADAUS00052**C,13.046,13.082,S,US,00052,0.036,09,ADA,ADAMS,4557,324,2,37,4,J,?,2021,73,UP,2018,-1,82,82,Nul,0,100854,38,761342.77,2023,Nul,0,0,Nul,0,0,COMP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,F,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,3,NA,NA,NA,NA,LE,1.6,NA,0,NA,NA,NA,NA,LO,1,NA,0,NA,0,NA,NA,ME,6,LF,2.4,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,N,3,99999,L,3,000052013060,NA,N,G,G,24,NA,NA,NA,MONROE,MONROE,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,74.057721
3273214,SALLSR00309**C,10.11,10.135,S,SR,00309,0.025,01,ALL,ALLEN,12418,541,4,45,3,?,?,2018,98,UP,2018,-1,98,98,50,2016,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Y,3,49852,L,3,NA,NA,NA,G,G,48,NA,NA,NA,AMERICAN,AMERICAN,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,52.87278
3273215,SADASR00247**C,18.026,18.139,S,SR,00247,0.113,09,ADA,ADAMS,4625,221,2,31,4,U,?,2019,98,UP,2018,-1,75,75,60,2004,91998,60,230335.41,2019,Nul,0,0,Nul,0,0,COMP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,LO,1.5,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,N,3,99999,T,5,NA,NA,NA,G,G,31,NA,SEAMAN,SEAMAN,NA,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,233.306193
3273216,SASDSR00003**C,5.941,6.098,S,SR,00003,0.157,03,ASD,ASHLAND,7776,898,4,42,4,U,?,2023,78,UP,2018,-1,92,92,60,2016,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,COMP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,F,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.4,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,LE,3,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,4.8,NA,NA,NA,NA,N,3,99999,T,4,NA,NA,NA,G,G,42,409712,LOUDONVILLE,LOUDONVILLE,NA,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,331.498383
3273217,SALLSR00117**C,19.99,20.127,S,SR,00117,0.137,01,ALL,ALLEN,8568,674,2,35,3,?,?,2019,81,UP,2018,-1,83,83,50,2003,107684,50,600534.7,2020,Nul,0,0,Nul,0,0,FLEX,NA,NA,MF,3.6,LO,2,NA,NA,NA,NA,NA,0,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,LF,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,MO,4.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,49852,L,4,NA,NA,NA,G,G,48,NA,NA,NA,PERRY,PERRY,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,290.713184
3273218,SADASR00041**C,23.187,23.63,S,SR,00041,0.443,09,ADA,ADAMS,3729,306,2,29,3,?,?,2018,98,UP,2018,-1,98,98,30,2017,100588,50,836786.4,2024,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,LO,1.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,L,4,NA,NA,NA,G,G,24,NA,NA,NA,MEIGS,MEIGS,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,916.027135
3273219,SALLSR00081**C,0,3.018,S,SR,00081,3.018,01,ALL,ALLEN,485,29,2,31,3,?,?,2023,76,UP,2018,-1,96,96,25,2018,NA,25,180296.14,2018,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,LO,2,NA,NA,NA,NA,NA,0,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,LE,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,0.9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LF,2.4,LE,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,LO,3,N,3,99999,I,5,020008100000,NA,NA,G,G,19,NA,NA,NA,SPENCER,SPENCER,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,6401.544191
3273220,SADASR00125**C,21.72,26.08,S,SR,00125,4.36,09,ADA,ADAMS,837,56,2,30,3,?,?,2020,88,UP,2018,-1,94,94,60,2013,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,FLEX,NA,NA,NA,0,LO,2,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LF,2.4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,0,N,3,99999,I,5,NA,NA,NA,G,G,20,NA,NA,NA,JEFFERSON,JEFFERSON,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,8989.27701
3273221,SALLSR00117**C,11.02,11.776,S,SR,00117,0.756,01,ALL,ALLEN,8924,274,2,38,3,?,?,2021,98,UP,2018,-1,85,85,52,2002,107637,38,240735.48,2021,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,49852,I,4,NA,NA,NA,G,G,22,NA,NA,NA,SHAWNEE,SHAWNEE,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,1599.702588
3273222,SALLSR00066**C,10.133,10.49,S,SR,00066,0.357,01,ALL,ALLEN,2676,216,2,28,3,?,?,2022,88,UP,2018,-1,80,80,50,2009,NA,25,571645.22,2021,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,MF,5.6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99722,I,5,NA,NA,NA,G,G,22,NA,NA,NA,MARION,MARION,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,759.517696
